      6 EOL:160292	EOL:160292 | GBIF:2560612 | GBIF:9012287 | IF:199430 | IRMNG:11043438 | WD:Q2345333	Beauveria bassiana	species	Beauveria bassiana	Ascomycota	Fungi	hasHost	GBIF:1047536 | INAT_TAXON:84778 | ITIS:720110 | WD:Q156954 | doi:10.11646/zootaxa.4272.2.1 | http://taxon-concept.plazi.org/id/Animalia/Leptinotarsa_decemlineata_Say_1824 | http://treatment.plazi.org/id/312C87C80F4A2C67BBB51AA5076976E2	Leptinotarsa decemlineata	species	Leptinotarsa decemlineata	GBIF:1047536	Arthropoda	Animalia
      6 ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:fac4a644-b3be-4487-92b1-ca5a3f442501	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:fac4a644-b3be-4487-92b1-ca5a3f442501 | GBIF:4412627 | IRMNG:10008379	Raillietina tetragona	species	Raillietina tetragona	Platyhelminthes	Animalia	hasHost	GBIF:9326020 | GBIF:9457155 | INAT_TAXON:505478	Gallus gallus	species	Gallus gallus	GBIF:9326020	Chordata	Animalia
      6 ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:cfcb0d0e-5e96-4e18-9f60-8d90391bedb7	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:cfcb0d0e-5e96-4e18-9f60-8d90391bedb7	Laminosioptes cysticola	species	Laminosioptes cysticola	Arthropoda	Animalia	parasiteOf	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:6e952804-1b8d-43cf-b55f-c9c9d6b0da77 | EOL_V2:1049263 | GBIF:5227769 | GBIF:9326020 | INAT_TAXON:882 | IRMNG:11181863 | ITIS:176086 | NCBI:9031 | WD:Q184774 | WORMS:1463738	Gallus gallus	species	Gallus gallus	EOL_V2:1049263	Chordata	Animalia
      6 ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:8eac3b13-c18e-4dab-84b6-4b9396f08a28	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:8eac3b13-c18e-4dab-84b6-4b9396f08a28 | GBIF:1045875 | INAT_TAXON:53926 | IRMNG:10586650 | ITIS:187197	Alphitobius diaperinus	species	Alphitobius diaperinus	Arthropoda	Animalia	interactsWith	GBIF:9326020 | GBIF:9457155 | INAT_TAXON:505478	Gallus gallus	species	Gallus gallus	GBIF:9326020	Chordata	Animalia
      5 WD:Q5025546	EOL_V2:60767 | GBIF:2504357 | IRMNG:1293355 | ITIS:56429 | WD:Q5025546 | WORMS:108634	Prosthogonimus	genus				parasiteOf	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:6e952804-1b8d-43cf-b55f-c9c9d6b0da77 | EOL_V2:1049263 | GBIF:5227769 | GBIF:9326020 | INAT_TAXON:882 | IRMNG:11181863 | ITIS:176086 | NCBI:9031 | WD:Q184774 | WORMS:1463738	Gallus gallus	species	Gallus gallus	EOL_V2:1049263	Chordata	Animalia
      5 WD:Q18193395	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:b1ef8991-4f2d-4a6f-b4a1-4c38515f6a15 | GBIF:2506002 | IRMNG:1277779 | ITIS:1059115 | WD:Q18193395	Davainea	genus				parasiteOf	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:6e952804-1b8d-43cf-b55f-c9c9d6b0da77 | EOL_V2:1049263 | GBIF:5227769 | GBIF:9326020 | INAT_TAXON:882 | IRMNG:11181863 | ITIS:176086 | NCBI:9031 | WD:Q184774 | WORMS:1463738	Gallus gallus	species	Gallus gallus	EOL_V2:1049263	Chordata	Animalia
      5 no:match	no:match	TRICHOSOMA  =CAPILLARIA	genus				parasiteOf	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:6e952804-1b8d-43cf-b55f-c9c9d6b0da77 | EOL_V2:1049263 | GBIF:5227769 | GBIF:9326020 | INAT_TAXON:882 | IRMNG:11181863 | ITIS:176086 | NCBI:9031 | WD:Q184774 | WORMS:1463738	Gallus gallus	species	Gallus gallus	EOL_V2:1049263	Chordata	Animalia
      5 NCBI:1280	GBIF:3227657 | ITIS:369 | NCBI:1280	Staphylococcus aureus	species	Staphylococcus aureus	Firmicutes		pathogenOf	GBIF:9326020 | ITIS:176086 | NCBI:9031	Gallus gallus	species	Gallus gallus	NCBI:9031	Chordata	Metazoa
      5 INAT_TAXON:26159	FBC:SLB:SpecCode:67115 | GBIF:2441370 | INAT_TAXON:26159 | IRMNG:10351577 | ITIS:551771 | WD:Q193327 | WORMS:886665	Alligator mississippiensis	species	Alligator mississippiensis	Chordata	Animalia	preysOn	INAT_TAXON:505478	Gallus gallus domesticus	form			Chordata	Animalia
      5 INAT_TAXON:194693	GBIF:2188249 | INAT_TAXON:194693 | IRMNG:10701480	Varroa destructor	species	Varroa destructor	Arthropoda	Animalia	parasiteOf	GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | WD:Q30034 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.3.e6313 | doi:10.3897/BDJ.4.e8050 | doi:10.3897/BDJ.6.e24071 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | doi:10.5281/zenodo.3922706 | http://taxon-concept.plazi.org/id/Animalia/Apis_mellifera_Linnaeus_1758 | http://treatment.plazi.org/id/0392879B7353AB0043D5F930FDC4FEDB | http://treatment.plazi.org/id/082D647765F58E3E4C7CB9CDFD9CCAF5 | http://treatment.plazi.org/id/132673198DAD2D3D91C43F5F39F689F5 | http://treatment.plazi.org/id/4E4236DBCC11B6C4DD1A9CF7E7FBAEAC | http://treatment.plazi.org/id/80361C2EEA1DE4A2428B918B9AA0E02A | http://treatment.plazi.org/id/81A304DDB952574A8060AB1624AA6559 | http://treatment.plazi.org/id/AD05F484EB865DF2A3E9035AD77BECE4 | http://treatment.plazi.org/id/CA2E8168D9A224164CD57ADFC0B80B0C | http://treatment.plazi.org/id/D99C3063405AE6A23409846A31F19F9A	Apis mellifera	species	Apis mellifera		Arthropoda	Animalia
      5 GBIF:3248568	EOL:2856964 | GBIF:2284421 | GBIF:3248568 | GBIF:4405785 | GBIF:7235439 | IRMNG:1318566 | IRMNG:1318567 | IRMNG:1318626 | IRMNG:1458702 | ITIS:63808 | WD:Q18519810 | WORMS:22942 | doi:10.5281/zenodo.208967 | http://taxon-concept.plazi.org/id/Animalia/Tetrameres_Creplin_1846 | http://treatment.plazi.org/id/DE50E75DFFD399537695FB5AFD8AFB10	Tetrameres	genus		Mollusca	Animalia	parasiteOf	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:6e952804-1b8d-43cf-b55f-c9c9d6b0da77 | EOL_V2:1049263 | GBIF:5227769 | GBIF:9326020 | INAT_TAXON:882 | IRMNG:11181863 | ITIS:176086 | NCBI:9031 | WD:Q184774 | WORMS:1463738	Gallus gallus	species	Gallus gallus	EOL_V2:1049263	Chordata	Animalia
      5 GBIF:2560612	GBIF:2560612 | IF:199430 | IRMNG:11043438 | NCBI:176275	Beauveria bassiana	species	Beauveria bassiana	Ascomycota	Fungi	hasHost	EOL:610122 | GBIF:2008407 | INAT_TAXON:261572 | IRMNG:10889194 | ITIS:107687 | WD:Q2906646	Blissus leucopterus	species	Blissus leucopterus	EOL:610122	Arthropoda	Animalia
      5 GBIF:2284402	GBIF:2284402 | IRMNG:1343201 | WORMS:992663	Acuaria	genus		Nematoda	Animalia	parasiteOf	ALATaxon:urn:lsid:biodiversity.org.au:afd.taxon:6e952804-1b8d-43cf-b55f-c9c9d6b0da77 | EOL_V2:1049263 | GBIF:5227769 | GBIF:9326020 | INAT_TAXON:882 | IRMNG:11181863 | ITIS:176086 | NCBI:9031 | WD:Q184774 | WORMS:1463738	Gallus gallus	species	Gallus gallus	EOL_V2:1049263	Chordata	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	visitsFlowersOf	GBIF:3034922 | INAT_TAXON:53052 | IRMNG:11426304 | ITIS:29509 | WD:Q43511	Foeniculum vulgare	species	Foeniculum vulgare		Tracheophyta	Plantae
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	visitsFlowersOf	GBIF:3024146 | INAT_TAXON:76949 | IRMNG:10174906 | ITIS:502403 | WD:Q41505	Eriobotrya japonica	species	Eriobotrya japonica		Tracheophyta	Plantae
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5766554 | ITIS:139700 | NCBI:653684 | http://taxon-concept.plazi.org/id/Animalia/Melanostoma_mellinum_Linnaeus_1758 | http://treatment.plazi.org/id/03FC87B52978FF82FF7E1523FBBC882A | http://treatment.plazi.org/id/0E1B87D7FFEEFFFF64EFB717FD9F2EE5 | http://treatment.plazi.org/id/481349F2DD005900ABDE5D750AA7A354 | http://treatment.plazi.org/id/CC77878CFF9C8B2B8585DB86FDBF36EE | http://treatment.plazi.org/id/DB0A88E87926513A4EA075CC7C12B1AB	Melanostoma mellinum	species	Melanostoma mellinum	GBIF:5766554	Arthropoda	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:1535728 | IRMNG:11299188 | http://taxon-concept.plazi.org/id/Animalia/Paragus_pecchiolii_Rondani_1857 | http://treatment.plazi.org/id/0E1B87D7FFF5FFE464EFB28AFA932D5A | http://treatment.plazi.org/id/2064878EFFA4C63667FFFE6FFC27FDA5 | http://treatment.plazi.org/id/686387A0FECBFEAD5889FD76FB8B6504	Paragus pecchiolii	species	Paragus pecchiolii	GBIF:1535728	Arthropoda	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | WORMS:1490237 | http://taxon-concept.plazi.org/id/Animalia/Apis_mellifera_Linnaeus_1758 | http://treatment.plazi.org/id/0392879B7353AB0043D5F930FDC4FEDB | http://treatment.plazi.org/id/039A87C5FFBB5B6B4E87C951C84027C6 | http://treatment.plazi.org/id/05A46C7F94FE5EC99656C7D8040B79B1 | http://treatment.plazi.org/id/082D647765F58E3E4C7CB9CDFD9CCAF5 | http://treatment.plazi.org/id/132673198DAD2D3D91C43F5F39F689F5 | http://treatment.plazi.org/id/4E4236DBCC11B6C4DD1A9CF7E7FBAEAC | http://treatment.plazi.org/id/80361C2EEA1DE4A2428B918B9AA0E02A | http://treatment.plazi.org/id/81A304DDB952574A8060AB1624AA6559 | http://treatment.plazi.org/id/865F8797FFEA8D28FF09FF0EED02D243 | http://treatment.plazi.org/id/AD05F484EB865DF2A3E9035AD77BECE4 | http://treatment.plazi.org/id/CA2E8168D9A224164CD57ADFC0B80B0C | http://treatment.plazi.org/id/D99C3063405AE6A23409846A31F19F9A | http://treatment.plazi.org/id/F75187E14F22FFE8F0CAF8EEFC2D691F	Apis mellifera	species	Apis mellifera	GBIF:1341976	Arthropoda	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	GBIF:9199677 | INAT_TAXON:55911 | IRMNG:10182505 | IRMNG:10183033 | IRMNG:10184103 | IRMNG:10191719 | IRMNG:10192348 | IRMNG:10481554 | IRMNG:11037174 | doi:10.5281/zenodo.291971 | doi:10.5962/bhl.title.669 | http://taxon-concept.plazi.org/id/Plantae/Rubus_fruticosus_Linnaeus_1753 | http://treatment.plazi.org/id/BDA454B0619A3EFE3F77224021005AE4 | http://treatment.plazi.org/id/F5618A9BB38F3B1D55E6C3FCB52E41DE	Rubus fruticosus	species	Rubus fruticosus		Tracheophyta	Plantae
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	GBIF:5284711 | GBIF:7487798 | GBIF:7606064 | IRMNG:1323653 | IRMNG:1323654 | ITIS:18033	Picea	genus			Tracheophyta	Plantae
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	GBIF:3039576 | INAT_TAXON:53453 | IRMNG:1085261 | ITIS:22476 | WD:Q36050	Salix	genus			Magnoliophyta	Plantae
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	GBIF:2877951 | GBIF:2879533 | INAT_TAXON:167642 | IRMNG:1022836 | IRMNG:10607237 | ITIS:19276 | ITIS:19310 | WD:Q12004	Quercus	genus			Tracheophyta	Plantae
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	GBIF:2760990 | IRMNG:1296199 | ITIS:42388	Musa	genus			Tracheophyta	Plantae
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:6258028 | INAT_TAXON:53905 | IRMNG:10230189 | ITIS:666619 | http://taxon-concept.plazi.org/id/Animalia/Mantis_religiosa_Linnaeus_1758 | http://treatment.plazi.org/id/17D016224402980E51C5C97C372396FB | http://treatment.plazi.org/id/A82388C0C25DA825A89366007191B297	Mantis religiosa	species	Mantis religiosa	GBIF:6258028	Arthropoda	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:5742495 | INAT_TAXON:123579 | ITIS:810720	Panorpa communis	species	Panorpa communis	GBIF:5742495	Arthropoda	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:4490 | IRMNG:103942 | ITIS:154249 | WORMS:1490336 | http://taxon-concept.plazi.org/id/Animalia/Eumeninae_Leach_1815 | http://taxon-concept.plazi.org/id/Animalia/Polistinae_Fargeau_1836 | http://taxon-concept.plazi.org/id/Animalia/VESPIDAE_LAICHARTING_1781 | http://taxon-concept.plazi.org/id/Animalia/Vespidae_Latreille_1802 | http://treatment.plazi.org/id/11B5A9B362C233B29CFE5024A696B9E3 | http://treatment.plazi.org/id/722225931858BCD6E3694104DFEC6522 | http://treatment.plazi.org/id/8133EA0394733750FF311CB5B8C1FA4F | http://treatment.plazi.org/id/8133EA039478375CFF311FCDBFD4FDA2 | http://treatment.plazi.org/id/873687E8FFD0823E26D37648FA3FFE84 | http://treatment.plazi.org/id/873687E8FFD2823D26D37661FA38F837	Vespidae	family			Arthropoda	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:4334 | IRMNG:101097 | ITIS:154394 | WORMS:1490235 | http://taxon-concept.plazi.org/id/Animalia/Apidae_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Apini_Latreille_1802 | http://taxon-concept.plazi.org/id/Plantae/_Notomegilla_Brooks_1988 | http://taxon-concept.plazi.org/id/Plantae/_Zonamegilla_Popov_1950 | http://treatment.plazi.org/id/614FE1B0DDD8D611914A6AB9ED26078E | http://treatment.plazi.org/id/6219878F116EEB4BFC1A0D9CFBE55CEC | http://treatment.plazi.org/id/843B93382788637C65A8CF528E5306D8 | http://treatment.plazi.org/id/925D87A5EC09DD0B10DEB2C916DC80B7 | http://treatment.plazi.org/id/B4CE6C4B4A7E376841A1F8CC91DBACE1 | http://treatment.plazi.org/id/FEFA3FA8872B0629F6FACD5A997C6497	Apidae	family			Arthropoda	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:1540335 | http://taxon-concept.plazi.org/id/Animalia/Cheilosia_scutellata_Fallen_1817 | http://treatment.plazi.org/id/038CEC7CEF747B6AFF74FD89731DD3A0	Cheilosia tarditas	species	Cheilosia tarditas	GBIF:1540335	Arthropoda	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:1529195 | IRMNG:10131082 | http://taxon-concept.plazi.org/id/Animalia/Hydrotaea_cyrtoneurina_Zetterstedt_1845 | http://treatment.plazi.org/id/03AC87D4BF47D1748597FE3F2C394AE4 | http://treatment.plazi.org/id/03FA8799EF33F30BD18DF9FF0218F8D8	Hydrotaea cyrtoneurina	species	Hydrotaea cyrtoneurina	GBIF:1529195	Arthropoda	Animalia
      5 GBIF:1311477	GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:1525771 | INAT_TAXON:333502 | http://taxon-concept.plazi.org/id/Animalia/Mesembrina_meridiana_Linnaeus_1758 | http://treatment.plazi.org/id/03AC87D4BF5ED16D8597FDD92E4A4B2C	Mesembrina meridiana	species	Mesembrina meridiana	GBIF:1525771	Arthropoda	Animalia
